,func,ncalls,ccalls,tottime,cumtime,callers
448,"<code object reduction at 0x7eae6fb24db0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/nanops.py"", line 1083>",3630,0,0.07522223,0.006100606000000001,"[_lsprof.profiler_subentry(code=<code object _get_values at 0x5589644aa5e0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/nanops.py"", line 253>, callcount=3630, reccallcount=0, totaltime=0.04428137, inlinetime=0.0047391360000000006), _lsprof.profiler_subentry(code=""<method 'max' of 'numpy.ndarray' objects>"", callcount=1815, reccallcount=0, totaltime=0.005669899, inlinetime=0.001044519), _lsprof.profiler_subentry(code=<code object _maybe_null_out at 0x5589644a0830, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/nanops.py"", line 1499>, callcount=3630, reccallcount=0, totaltime=0.014582906000000001, inlinetime=0.0020512950000000003), _lsprof.profiler_subentry(code=""<method 'min' of 'numpy.ndarray' objects>"", callcount=1815, reccallcount=0, totaltime=0.003858947, inlinetime=0.0008644750000000001), _lsprof.profiler_subentry(code='<built-in method builtins.getattr>', callcount=3630, reccallcount=0, totaltime=0.000728502, inlinetime=0.000728502)]"
449,"<code object __iter__ at 0x7eae6fb35e90, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/base.py"", line 840>",3630,0,0.010320212,0.006091048,"[_lsprof.profiler_subentry(code='<built-in method builtins.isinstance>', callcount=3630, reccallcount=0, totaltime=0.000271208, inlinetime=0.000271208), _lsprof.profiler_subentry(code=<code object _values at 0x7eae6712aa30, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/series.py"", line 831>, callcount=10890, reccallcount=0, totaltime=0.003957956, inlinetime=0.0022276120000000003)]"
450,"<code object wrapper at 0x7eae6fc1a9e0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/util/_decorators.py"", line 325>",1,0,0.00039832800000000004,2.79e-06,"[_lsprof.profiler_subentry(code=<code object to_pickle at 0x7eae677de2e0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/generic.py"", line 3119>, callcount=1, reccallcount=0, totaltime=0.000395352, inlinetime=4.391e-06), _lsprof.profiler_subentry(code='<built-in method builtins.len>', callcount=1, reccallcount=0, totaltime=1.8600000000000002e-07, inlinetime=1.8600000000000002e-07)]"
451,"<code object maybe_iterable_to_list at 0x7eae6fc1b280, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/common.py"", line 301>",3630,0,0.008038265000000001,0.002946914,"[_lsprof.profiler_subentry(code=<code object cast at 0x7eaea74c05e0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/typing.py"", line 2132>, callcount=3630, reccallcount=0, totaltime=0.000263387, inlinetime=0.000263387), _lsprof.profiler_subentry(code='<built-in method builtins.isinstance>', callcount=7260, reccallcount=0, totaltime=0.0048279640000000006, inlinetime=0.0016732740000000002)]"
452,"<code object validate_bool_kwarg at 0x7eae6fc1b9b0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/util/_validators.py"", line 226>",21897,0,0.005837552,0.005837552,
453,"<code object find at 0x7eae6fc1ddf0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/dtypes/base.py"", line 549>",3630,0,0.0029463270000000003,0.002111721,"[_lsprof.profiler_subentry(code='<built-in method builtins.isinstance>', callcount=7260, reccallcount=0, totaltime=0.00048045700000000005, inlinetime=0.00048045700000000005), _lsprof.profiler_subentry(code='<built-in method builtins.issubclass>', callcount=3630, reccallcount=0, totaltime=0.000354149, inlinetime=0.000354149)]"
454,"<code object validate_args_and_kwargs at 0x7eae6fc1f670, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/util/_validators.py"", line 168>",18267,0,0.112561609,0.046666931,"[_lsprof.profiler_subentry(code=""<method 'values' of 'dict' objects>"", callcount=18267, reccallcount=0, totaltime=0.0042844020000000005, inlinetime=0.0042844020000000005), _lsprof.profiler_subentry(code=<code object _check_arg_length at 0x7eae6fa484e0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/util/_validators.py"", line 29>, callcount=18267, reccallcount=0, totaltime=0.009623715000000001, inlinetime=0.006525815000000001), _lsprof.profiler_subentry(code=<code object validate_kwargs at 0x7eae6fc5b1b0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/util/_validators.py"", line 141>, callcount=18267, reccallcount=0, totaltime=0.046771957, inlinetime=0.014713143000000001), _lsprof.profiler_subentry(code=""<method 'update' of 'dict' objects>"", callcount=18267, reccallcount=0, totaltime=0.005214604, inlinetime=0.005214604)]"
455,"<code object extract_array at 0x7eae6fc3e3f0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/construction.py"", line 416>",116862,0,0.052183936,0.035487453,"[_lsprof.profiler_subentry(code='<built-in method builtins.getattr>', callcount=116862, reccallcount=0, totaltime=0.008192433, inlinetime=0.008192433), _lsprof.profiler_subentry(code=<code object _values at 0x7eae6712aa30, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/series.py"", line 831>, callcount=14637, reccallcount=0, totaltime=0.00850405, inlinetime=0.0029106930000000002)]"
456,"<code object _get_dtype at 0x7eae6fc50f60, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/dtypes/common.py"", line 1409>",62178,0,0.021663753,0.013154021,"[_lsprof.profiler_subentry(code='<built-in method builtins.isinstance>', callcount=62178, reccallcount=0, totaltime=0.008509732, inlinetime=0.008509732)]"
457,"<code object is_file_like at 0x7eae6fc59110, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/dtypes/inference.py"", line 105>",7261,0,0.0040117780000000006,0.002617938,"[_lsprof.profiler_subentry(code='<built-in method builtins.hasattr>', callcount=14522, reccallcount=0, totaltime=0.0013938400000000001, inlinetime=0.0013938400000000001)]"
458,"<code object is_dict_like at 0x7eae6fc59350, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/dtypes/inference.py"", line 273>",3630,0,0.032333838000000004,0.027215246000000002,"[_lsprof.profiler_subentry(code='<built-in method builtins.all>', callcount=3630, reccallcount=0, totaltime=0.003429207, inlinetime=0.001834431), _lsprof.profiler_subentry(code=<code object <genexpr> at 0x7eae70793030, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/dtypes/inference.py"", line 300>, callcount=3630, reccallcount=0, totaltime=0.001689385, inlinetime=0.001689385)]"
459,"<code object is_ea_or_datetimelike_dtype at 0x7eae6fc59a10, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/dtypes/common.py"", line 1341>",21780,0,0.008470798,0.006937655,"[_lsprof.profiler_subentry(code='<built-in method builtins.isinstance>', callcount=21780, reccallcount=0, totaltime=0.001533143, inlinetime=0.001533143)]"
460,"<code object _is_dtype at 0x7eae6fc59b30, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/dtypes/common.py"", line 1385>",32904,0,0.057712688000000005,0.014325742,"[_lsprof.profiler_subentry(code=<code object _get_dtype at 0x7eae6fc50f60, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/dtypes/common.py"", line 1409>, callcount=32904, reccallcount=0, totaltime=0.009407494, inlinetime=0.0062279710000000005), _lsprof.profiler_subentry(code=<code object condition at 0x7eae706f7aa0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/dtypes/common.py"", line 574>, callcount=32904, reccallcount=0, totaltime=0.033979452, inlinetime=0.025426022000000003)]"
461,"<code object validate_all_hashable at 0x7eae6fc59e90, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/dtypes/common.py"", line 1581>",98712,0,0.145353234,0.038124869000000006,"[_lsprof.profiler_subentry(code='<built-in method builtins.all>', callcount=98712, reccallcount=0, totaltime=0.107228365, inlinetime=0.039111627)]"
462,"<code object validate_kwargs at 0x7eae6fc5b1b0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/util/_validators.py"", line 141>",18267,0,0.046771957,0.014713143000000001,"[_lsprof.profiler_subentry(code=<code object _check_for_invalid_keys at 0x7eae6fcb9930, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/util/_validators.py"", line 128>, callcount=18267, reccallcount=0, totaltime=0.014745705000000001, inlinetime=0.014745705000000001), _lsprof.profiler_subentry(code=<code object _check_for_default_values at 0x7eae6fa48670, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/util/_validators.py"", line 49>, callcount=18267, reccallcount=0, totaltime=0.013406109000000001, inlinetime=0.013406109000000001), _lsprof.profiler_subentry(code=""<method 'copy' of 'dict' objects>"", callcount=18267, reccallcount=0, totaltime=0.003907, inlinetime=0.003907)]"
463,"<code object isna at 0x7eae6fc702d0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/dtypes/missing.py"", line 101>",51173,0,0.300953215,0.015835355000000002,"[_lsprof.profiler_subentry(code=<code object _isna at 0x5589644761b0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/dtypes/missing.py"", line 184>, callcount=51173, reccallcount=0, totaltime=0.28511786, inlinetime=0.047729303)]"
464,"<code object <lambda> at 0x7eae6fc711b0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/dtypes/common.py"", line 125>",54801,0,0.016605868,0.010366401,"[_lsprof.profiler_subentry(code='<built-in method builtins.issubclass>', callcount=54801, reccallcount=0, totaltime=0.006239467, inlinetime=0.006239467)]"
465,"<code object _maybe_promote_cached at 0x7eae6fc72170, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/dtypes/cast.py"", line 605>",2,0,1.7368e-05,4.834000000000001e-06,"[_lsprof.profiler_subentry(code=<code object _maybe_promote at 0x558964483120, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/dtypes/cast.py"", line 613>, callcount=2, reccallcount=0, totaltime=1.2534e-05, inlinetime=4.886e-06)]"
466,"<code object _check at 0x7eae6fc803f0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/dtypes/generic.py"", line 37>",631500,0,0.15481672200000002,0.10610527,"[_lsprof.profiler_subentry(code='<built-in method builtins.getattr>', callcount=631500, reccallcount=0, totaltime=0.048711452, inlinetime=0.048711452)]"
467,"<code object <genexpr> at 0x7eae6fc812f0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/common.py"", line 192>",7260,0,0.001300395,0.001300395,
468,"<code object all_none at 0x7eae6fc813e0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/common.py"", line 188>",3630,0,0.005497343,0.003301852,"[_lsprof.profiler_subentry(code='<built-in method builtins.all>', callcount=3630, reccallcount=0, totaltime=0.001445282, inlinetime=0.0008950960000000001), _lsprof.profiler_subentry(code=<code object <genexpr> at 0x7eae6fc812f0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/common.py"", line 192>, callcount=3630, reccallcount=0, totaltime=0.000750209, inlinetime=0.000750209)]"
469,"<code object apply_if_callable at 0x7eae6fc81b60, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/common.py"", line 372>",15006532,0,2.6626530290000003,1.7877971810000002,"[_lsprof.profiler_subentry(code='<built-in method builtins.callable>', callcount=15006532, reccallcount=0, totaltime=0.874855848, inlinetime=0.874855848)]"
470,"<code object classes at 0x7eae6fc85070, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/dtypes/common.py"", line 123>",54801,0,0.009223153000000001,0.009223153000000001,
471,"<code object is_string_dtype at 0x7eae6fcb82b0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/dtypes/common.py"", line 538>",32904,0,0.077330807,0.015920649000000002,"[_lsprof.profiler_subentry(code=<code object _is_dtype at 0x7eae6fc59b30, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/dtypes/common.py"", line 1385>, callcount=32904, reccallcount=0, totaltime=0.057712688000000005, inlinetime=0.014325742), _lsprof.profiler_subentry(code='<built-in method builtins.hasattr>', callcount=32904, reccallcount=0, totaltime=0.0036974700000000004, inlinetime=0.0036974700000000004)]"
472,"<code object needs_i8_conversion at 0x7eae6fcb8530, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/dtypes/common.py"", line 1042>",7260,0,0.0038887080000000003,0.002605851,"[_lsprof.profiler_subentry(code='<built-in method builtins.isinstance>', callcount=7260, reccallcount=0, totaltime=0.001282857, inlinetime=0.001282857)]"
473,"<code object construct_1d_object_array_from_listlike at 0x7eae6fcb8f30, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/dtypes/cast.py"", line 1589>",14520,0,0.027664677000000002,0.016943458,"[_lsprof.profiler_subentry(code='<built-in method numpy.empty>', callcount=14520, reccallcount=0, totaltime=0.009500256, inlinetime=0.009500256), _lsprof.profiler_subentry(code='<built-in method builtins.len>', callcount=14520, reccallcount=0, totaltime=0.001220963, inlinetime=0.001220963)]"
474,"<code object _sanitize_non_ordered at 0x7eae6fcb91b0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/construction.py"", line 685>",14520,0,0.0047077230000000005,0.003329269,"[_lsprof.profiler_subentry(code='<built-in method builtins.isinstance>', callcount=14520, reccallcount=0, totaltime=0.001378454, inlinetime=0.001378454)]"
475,"<code object _maybe_repeat at 0x7eae6fcb92f0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/construction.py"", line 755>",72951,0,0.022080268,0.016655279000000002,"[_lsprof.profiler_subentry(code='<built-in method builtins.len>', callcount=62061, reccallcount=0, totaltime=0.005424989000000001, inlinetime=0.005424989000000001)]"
476,"<code object require_length_match at 0x7eae6fcb96b0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/common.py"", line 568>",62061,0,0.055672531000000004,0.017238314,"[_lsprof.profiler_subentry(code='<built-in method builtins.len>', callcount=124122, reccallcount=0, totaltime=0.038434217, inlinetime=0.02232456)]"
477,"<code object _check_for_invalid_keys at 0x7eae6fcb9930, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/util/_validators.py"", line 128>",18267,0,0.014745705000000001,0.014745705000000001,
478,"<code object check_dtype_backend at 0x7eae6fcbe120, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/util/_validators.py"", line 450>",3630,0,0.000775451,0.000775451,
479,"<code object should_extension_dispatch at 0x7eae6fcbf550, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/ops/dispatch.py"", line 17>",43911,0,0.06334194,0.01186336,"[_lsprof.profiler_subentry(code='<built-in method builtins.isinstance>', callcount=87822, reccallcount=0, totaltime=0.05147858, inlinetime=0.018642863000000003)]"
